id,isolate,country,year,azithromycin_mic,NEIS0133,NEIS1633,NEIS1634,NEIS1635,pro_NEIS1635,private_record,private_owner
164155,NGPT21485,Portugal,2021.0,0.094,102,644.0,362.0,16.0,6,False,
164156,NGPT21486,Portugal,2021.0,0.5,102,18.0,207.0,16.0,3,False,
164157,NGPT21488,Portugal,2021.0,2.0,50,3353.0,493.0,182.0,22,False,
164158,NGPT21497,Portugal,2021.0,1.5,102,3359.0,567.0,1146.0,6,False,
164159,NGPT21498,Portugal,2021.0,0.75,102,1122.0,12.0,193.0,14,False,
164160,NGPT21500,Portugal,2021.0,0.38,102,373.0,12.0,561.0,6,False,
164161,NGPT21503,Portugal,2021.0,2.0,102,3479.0,1565.0,561.0,22,False,
164162,NGPT21504,Portugal,2021.0,0.19,311,18.0,100.0,333.0,6,False,
164163,NGPT21506,Portugal,2021.0,0.38,102,654.0,12.0,561.0,6,False,
164164,NGPT21509,Portugal,2021.0,0.19,102,367.0,12.0,873.0,6,False,
164165,NGPT21540,Portugal,2021.0,1.5,102,3359.0,567.0,1146.0,6,False,
164166,NGPT21541,Portugal,2021.0,3.0,50,3353.0,493.0,182.0,22,False,
164167,NGPT21543,Portugal,2021.0,0.5,102,654.0,12.0,561.0,6,False,
164168,NGPT21545,Portugal,2021.0,0.38,102,373.0,12.0,561.0,6,False,
164169,NGPT21546,Portugal,2021.0,0.75,102,3359.0,12.0,1481.0,6,False,
164170,NGPT21547,Portugal,2021.0,0.5,102,654.0,12.0,561.0,6,False,
164171,NGPT21552,Portugal,2021.0,0.38,102,373.0,12.0,561.0,6,False,
164172,NGPT21562,Portugal,2021.0,1.5,102,3359.0,567.0,1146.0,6,False,
164173,NGPT21564,Portugal,2021.0,0.25,102,367.0,12.0,873.0,6,False,
164174,NGPT21566,Portugal,2021.0,1.5,50,3966.0,362.0,182.0,22,False,
164175,NGPT21567,Portugal,2021.0,2.0,102,3353.0,493.0,,22,False,
164176,NGPT21568,Portugal,2021.0,2.0,50,3966.0,362.0,182.0,22,False,
164177,NGPT21570,Portugal,2021.0,0.25,102,18.0,13.0,,6,False,
164178,NGPT21571,Portugal,2021.0,0.25,102,367.0,12.0,873.0,6,False,
164179,NGPT21575,Portugal,2021.0,3.0,50,3474.0,1550.0,13.0,3,False,
164180,NGPT21578,Portugal,2021.0,0.19,102,367.0,12.0,873.0,6,False,
164181,NGPT21580,Portugal,2021.0,0.25,102,18.0,100.0,333.0,6,False,
164182,NGPT21581,Portugal,2021.0,0.75,102,367.0,801.0,13.0,3,False,
164183,NGPT21582,Portugal,2021.0,0.5,102,18.0,567.0,1146.0,6,False,
164184,NGPT21588,Portugal,2021.0,0.047,102,3359.0,1808.0,1146.0,6,False,
164185,NGPT21593,Portugal,2021.0,48.0,50,3474.0,1550.0,13.0,3,False,
164186,NGPT21596,Portugal,2021.0,0.125,102,636.0,12.0,194.0,1,False,
164187,NGPT21597,Portugal,2021.0,0.125,102,3356.0,360.0,884.0,6,False,
164188,NGPT21601,Portugal,2021.0,0.5,50,4314.0,205.0,187.0,6,False,
164189,NGPT21602,Portugal,2021.0,0.5,50,1006.0,205.0,187.0,6,False,
164190,NGPT21605,Portugal,2021.0,0.125,102,16.0,12.0,363.0,6,False,
164191,NGPT21608,Portugal,2021.0,2.0,102,3359.0,567.0,1146.0,6,False,
164192,NGPT21610,Portugal,2021.0,3.0,50,3474.0,1550.0,13.0,3,False,
164193,NGPT21615,Portugal,2021.0,0.19,311,18.0,100.0,333.0,6,False,
164194,NGPT21616,Portugal,2021.0,1.0,102,654.0,12.0,561.0,6,False,
164195,NGPT21618,Portugal,2021.0,1.5,102,3359.0,567.0,1146.0,6,False,
164196,NGPT21621,Portugal,2021.0,0.5,102,654.0,12.0,561.0,6,False,
164197,NGPT21624,Portugal,2021.0,0.5,50,1006.0,205.0,187.0,6,False,
164198,NGPT21635,Portugal,2021.0,2.0,50,3474.0,1550.0,13.0,3,False,
164199,NGPT21637,Portugal,2021.0,0.25,102,1122.0,12.0,193.0,14,False,
164200,NGPT21639,Portugal,2021.0,0.25,102,627.0,360.0,884.0,6,False,
164201,NGPT21640,Portugal,2021.0,1.5,50,3474.0,1550.0,13.0,3,False,
164202,NGPT21656,Portugal,2021.0,0.5,102,373.0,12.0,561.0,6,False,
164203,NGPT21667,Portugal,2021.0,0.19,311,18.0,100.0,333.0,6,False,
164204,NGPT21669,Portugal,2021.0,1.5,102,3479.0,1565.0,561.0,22,False,
164205,NGPT21670,Portugal,2021.0,1.5,102,3359.0,567.0,1146.0,6,False,
164206,NGPT21674,Portugal,2021.0,0.5,102,654.0,12.0,561.0,6,False,
164207,NGPT21675,Portugal,2021.0,0.25,102,1122.0,12.0,193.0,14,False,
164208,NGPT21676,Portugal,2021.0,0.047,102,636.0,12.0,194.0,1,False,
164209,NGPT21677,Portugal,2021.0,1.0,102,3359.0,567.0,1146.0,6,False,
164210,NGPT21680,Portugal,2021.0,12.0,50,1006.0,205.0,187.0,6,False,
164211,NGPT21681,Portugal,2021.0,96.0,50,3353.0,493.0,182.0,22,False,
164212,NGPT21682,Portugal,2021.0,2.0,102,3353.0,493.0,,22,False,
164213,NGPT21684,Portugal,2021.0,1.5,102,3359.0,567.0,1146.0,6,False,
164214,NGPT21685,Portugal,2021.0,0.125,311,18.0,100.0,333.0,6,False,
164215,NGPT21690,Portugal,2021.0,1.5,50,3474.0,1550.0,13.0,3,False,
164216,NGPT21691,Portugal,2021.0,0.19,102,367.0,12.0,873.0,6,False,
164217,NGPT21695,Portugal,2021.0,16.0,50,3474.0,1550.0,13.0,3,False,
164218,NGPT21703,Portugal,2021.0,8.0,50,1006.0,799.0,1246.0,,False,
164219,NGPT21705,Portugal,2021.0,0.38,102,373.0,12.0,561.0,6,False,
164220,NGPT21706,Portugal,2021.0,0.25,311,18.0,100.0,333.0,6,False,
164221,NGPT21714,Portugal,2021.0,3.0,50,3474.0,1550.0,13.0,3,False,
164222,NGPT21715,Portugal,2021.0,3.0,50,3474.0,1550.0,13.0,3,False,
164223,NGPT21720,Portugal,2021.0,0.38,102,1122.0,12.0,193.0,14,False,
164224,NGPT21722,Portugal,2021.0,2.0,102,3359.0,567.0,1146.0,6,False,
164225,NGPT21738,Portugal,2021.0,0.38,102,3359.0,12.0,1481.0,6,False,
164226,NGPT21753,Portugal,2021.0,1.0,102,3359.0,567.0,1146.0,6,False,
164227,NGPT21755,Portugal,2021.0,2.0,50,3353.0,493.0,182.0,22,False,
164228,NGPT21756,Portugal,2021.0,0.38,102,1122.0,12.0,193.0,14,False,
164229,NGPT21757,Portugal,2021.0,0.38,102,367.0,567.0,1146.0,6,False,
164230,NGPT22005,Portugal,2022.0,2.0,50,3966.0,362.0,182.0,22,False,
164231,NGPT22006,Portugal,2022.0,3.0,50,3353.0,493.0,182.0,22,False,
164232,NGPT22013,Portugal,2022.0,0.19,102,1122.0,12.0,193.0,14,False,
164233,NGPT22014,Portugal,2022.0,3.0,102,654.0,12.0,561.0,6,False,
164234,NGPT22025,Portugal,2022.0,0.125,102,373.0,12.0,,1,False,
164235,NGPT22030,Portugal,2022.0,0.094,311,18.0,100.0,333.0,6,False,
164236,NGPT22031,Portugal,2022.0,0.25,102,367.0,12.0,873.0,6,False,
164237,NGPT22034,Portugal,2022.0,0.25,102,1122.0,12.0,193.0,14,False,
164238,NGPT22035,Portugal,2022.0,0.38,102,3359.0,12.0,1481.0,6,False,
164239,NGPT22038,Portugal,2022.0,1.0,50,1006.0,205.0,187.0,6,False,
164240,NGPT22042,Portugal,2022.0,1.0,102,3353.0,493.0,,22,False,
164241,NGPT22044,Portugal,2022.0,0.38,102,654.0,12.0,561.0,6,False,
164242,NGPT22045,Portugal,2022.0,2.0,102,3479.0,1565.0,561.0,22,False,
164243,NGPT22049,Portugal,2022.0,0.75,102,18.0,,12.0,3,False,
164244,NGPT22050,Portugal,2022.0,3.0,50,3474.0,1550.0,13.0,3,False,
164245,NGPT22056,Portugal,2022.0,0.047,102,22.0,,17.0,,False,
164246,NGPT22057,Portugal,2022.0,48.0,50,3474.0,1550.0,13.0,3,False,
164247,NGPT22058,Portugal,2022.0,0.75,102,373.0,12.0,561.0,6,False,
164248,NGPT22059,Portugal,2022.0,1.0,102,3359.0,567.0,1146.0,6,False,
164249,NGPT22064,Portugal,2022.0,0.5,102,18.0,567.0,1146.0,6,False,
164250,NGPT22065,Portugal,2022.0,0.25,102,3359.0,12.0,1481.0,6,False,
164251,NGPT22066,Portugal,2022.0,0.5,102,18.0,567.0,1146.0,6,False,
164252,NGPT22068,Portugal,2022.0,24.0,50,3474.0,1550.0,13.0,3,False,
164253,NGPT22097,Portugal,2022.0,0.5,102,3359.0,12.0,1481.0,6,False,
164254,NGPT22101,Portugal,2022.0,0.38,102,373.0,12.0,,1,False,
164255,NGPT22104,Portugal,2022.0,1.5,102,3479.0,1565.0,561.0,22,False,
164256,NGPT22107,Portugal,2022.0,1.0,102,18.0,207.0,16.0,3,False,
164257,NGPT22112,Portugal,2022.0,1.0,102,654.0,12.0,561.0,6,False,
164258,NGPT22117,Portugal,2022.0,0.094,102,367.0,12.0,873.0,6,False,
164259,NGPT22121,Portugal,2022.0,1.5,50,3353.0,493.0,182.0,22,False,
164260,NGPT22130,Portugal,2022.0,1.5,102,3359.0,567.0,1146.0,6,False,
164261,NGPT22131,Portugal,2022.0,0.75,50,,205.0,187.0,6,False,
164262,NGPT22133,Portugal,2022.0,0.094,102,3359.0,1808.0,1146.0,6,False,
164263,NGPT22134,Portugal,2022.0,0.38,102,367.0,801.0,13.0,3,False,
164264,NGPT22138,Portugal,2022.0,3.0,50,3966.0,362.0,,22,False,
164265,NGPT22149,Portugal,2022.0,0.38,102,1122.0,12.0,193.0,14,False,
164266,NGPT22151,Portugal,2022.0,3.0,102,3353.0,493.0,,22,False,
164267,NGPT22154,Portugal,2022.0,0.19,102,367.0,801.0,13.0,3,False,
164268,NGPT22155,Portugal,2022.0,0.19,102,367.0,12.0,873.0,6,False,
164269,NGPT22157,Portugal,2022.0,0.064,102,636.0,12.0,194.0,1,False,
164270,NGPT22164,Portugal,2022.0,0.064,102,18.0,1811.0,12.0,6,False,
164271,NGPT22165,Portugal,2022.0,3.0,50,3353.0,493.0,182.0,22,False,
164272,NGPT22168,Portugal,2022.0,0.25,102,1122.0,12.0,193.0,14,False,
164273,NGPT22172,Portugal,2022.0,0.5,102,654.0,12.0,561.0,6,False,
164274,NGPT22174,Portugal,2022.0,2.0,50,3474.0,1550.0,13.0,3,False,
164275,NGPT22184,Portugal,2022.0,0.5,102,18.0,207.0,16.0,3,False,
164276,NGPT22192,Portugal,2022.0,0.75,50,1006.0,205.0,187.0,6,False,
164277,NGPT22211,Portugal,2022.0,0.5,102,367.0,,13.0,3,False,
164278,NGPT22212,Portugal,2022.0,0.5,102,18.0,100.0,368.0,6,False,
164279,NGPT22216,Portugal,2022.0,2.0,50,3354.0,205.0,187.0,6,False,
164280,NGPT22222,Portugal,2022.0,4.0,50,3353.0,493.0,182.0,22,False,
164281,NGPT22226,Portugal,2022.0,0.5,102,16.0,11.0,12.0,3,False,
164282,NGPT22231,Portugal,2022.0,2.0,50,3353.0,493.0,182.0,22,False,
164283,NGPT22232,Portugal,2022.0,0.5,102,367.0,801.0,13.0,3,False,
164284,NGPT22236,Portugal,2022.0,0.19,102,373.0,12.0,,1,False,
164285,NGPT22237,Portugal,2022.0,2.0,50,3353.0,493.0,182.0,22,False,
164286,NGPT22247,Portugal,2022.0,0.125,102,367.0,12.0,873.0,6,False,
164287,NGPT22249,Portugal,2022.0,256.0,102,654.0,12.0,561.0,6,False,
164288,NGPT22259,Portugal,2022.0,0.38,102,636.0,369.0,194.0,1,False,
164289,NGPT22261,Portugal,2022.0,1.0,102,3359.0,567.0,1146.0,6,False,
164290,NGPT22262,Portugal,2022.0,1.0,102,3359.0,567.0,1146.0,6,False,
164291,NGPT22270,Portugal,2022.0,0.5,102,367.0,801.0,13.0,3,False,
164292,NGPT22279,Portugal,2022.0,0.38,102,367.0,567.0,1146.0,6,False,
164293,NGPT22280,Portugal,2022.0,3.0,50,3353.0,493.0,182.0,22,False,
164294,NGPT22283,Portugal,2022.0,1.5,50,3354.0,205.0,187.0,6,False,
164295,NGPT22289,Portugal,2022.0,1.0,102,654.0,12.0,561.0,6,False,
164296,NGPT22290,Portugal,2022.0,0.19,102,18.0,12.0,362.0,6,False,
164297,NGPT22294,Portugal,2022.0,0.38,102,367.0,12.0,873.0,6,False,
164298,NGPT22295,Portugal,2022.0,2.0,,3353.0,493.0,182.0,22,False,
164299,NGPT22297,Portugal,2022.0,3.0,50,4313.0,493.0,182.0,22,False,
164300,NGPT22307,Portugal,2022.0,0.25,102,22.0,17.0,17.0,,False,
164301,NGPT22310,Portugal,2022.0,0.5,102,1122.0,12.0,193.0,14,False,
164302,NGPT22312,Portugal,2022.0,0.5,102,654.0,12.0,561.0,6,False,
164303,NGPT22314,Portugal,2022.0,2.0,50,3966.0,362.0,182.0,22,False,
164304,NGPT22315,Portugal,2022.0,0.38,102,367.0,12.0,873.0,6,False,
164305,NGPT22317,Portugal,2022.0,2.0,50,3474.0,1550.0,13.0,3,False,
164306,NGPT22320,Portugal,2022.0,0.75,102,654.0,12.0,561.0,6,False,
164307,NGPT22321,Portugal,2022.0,3.0,102,3359.0,567.0,1146.0,6,False,
164308,NGPT22322,Portugal,2022.0,2.0,102,3359.0,567.0,1146.0,6,False,
164309,NGPT22325,Portugal,2022.0,0.38,102,3359.0,12.0,1481.0,6,False,
164310,NGPT22327,Portugal,2022.0,0.75,102,367.0,567.0,1146.0,6,False,
164311,NGPT22328,Portugal,2022.0,0.125,102,18.0,12.0,362.0,6,False,
164312,NGPT22329,Portugal,2022.0,0.5,102,367.0,801.0,13.0,3,False,
164313,NGPT22330,Portugal,2022.0,1.5,102,3359.0,567.0,1146.0,6,False,
164314,NGPT22335,Portugal,2022.0,2.0,,3359.0,567.0,1146.0,6,False,
164315,NGPT22340,Portugal,2022.0,32.0,50,3353.0,493.0,182.0,22,False,
164316,NGPT22344,Portugal,2022.0,0.38,102,1122.0,12.0,193.0,14,False,
164317,NGPT22347,Portugal,2022.0,2.0,50,3353.0,493.0,182.0,22,False,
164318,NGPT22351,Portugal,2022.0,4.0,50,3353.0,493.0,182.0,22,False,
164319,NGPT22352,Portugal,2022.0,0.19,102,636.0,12.0,194.0,1,False,
164320,NGPT22353,Portugal,2022.0,1.5,102,3359.0,567.0,1146.0,6,False,
164321,NGPT22360,Portugal,2022.0,0.38,123,16.0,11.0,12.0,3,False,
164322,NGPT22368,Portugal,2022.0,32.0,50,3474.0,1550.0,13.0,3,False,
164323,NGPT22380,Portugal,2022.0,0.5,102,654.0,12.0,561.0,6,False,
164324,NGPT22381,Portugal,2022.0,0.25,50,,567.0,1146.0,6,False,
164325,NGPT22385,Portugal,2022.0,0.5,102,1122.0,12.0,193.0,14,False,
164326,NGPT22399,Portugal,2022.0,0.75,102,367.0,567.0,1146.0,6,False,
164327,NGPT22401,Portugal,2022.0,2.0,50,3966.0,362.0,182.0,22,False,
164328,NGPT22413,Portugal,2022.0,6.0,337,18.0,12.0,12.0,6,False,
164329,NGPT22418,Portugal,2022.0,0.25,102,1122.0,12.0,193.0,14,False,
164330,NGPT22426,Portugal,2022.0,1.0,50,1006.0,205.0,187.0,6,False,
164331,NGPT22427,Portugal,2022.0,2.0,50,3474.0,1550.0,13.0,3,False,
164332,NGPT22429,Portugal,2022.0,0.19,102,367.0,12.0,873.0,6,False,
164333,NGPT22439,Portugal,2022.0,0.38,102,367.0,12.0,873.0,6,False,
164334,NGPT22442,Portugal,2022.0,1.0,50,1006.0,205.0,187.0,6,False,
164335,NGPT22443,Portugal,2022.0,0.5,50,1006.0,205.0,187.0,6,False,
164336,NGPT22444,Portugal,2022.0,0.25,102,18.0,207.0,16.0,3,False,
164337,NGPT22448,Portugal,2022.0,0.5,102,1122.0,12.0,193.0,14,False,
